player_id,player_name,contract_type,base_salary_gbp,performance_bonus_gbp,total_package_gbp,contract_length_years,contract_status,release_clause_gbp,value_score,risk_score,salary_band
1792,Tim Kuggeleijn,Domestic,38000,2000,40000,1,Active,48000,60.5,5.74,Development / squad
1793,Dale du Plessis,Overseas,32000,3000,35000,1,Active,24000,58.8,13.34,Development / squad
1794,Tayyab Ahmed,Domestic,110000,5000,115000,1,Active,129000,77.7,19.15,High-value starter
1795,Angelo Mendis,Domestic,81000,8000,89000,2,Active,56000,75.9,11.06,High-value starter
1796,Obed Narine,Domestic,47000,2000,49000,1,Active,66000,65.4,13.77,Strong squad asset
1797,Adil Buttler 1797,Overseas,112000,16000,128000,3,Active,107000,82.0,19.08,High-value starter
1798,James Crawley 1798,Domestic,47000,6000,53000,1,Active,68000,69.4,8.45,Strong squad asset
1799,Zak Wood 1799,Overseas,83000,10000,93000,2,Active,54000,84.3,26.59,High-value starter
1800,Jack Carse 1800,Academy,80000,5000,85000,2,Active,82000,82.0,21.19,High-value starter
1801,Arshdeep Siraj,Domestic,123000,7000,130000,3,Active,144000,83.6,24.58,High-value starter
1802,Zak Curran 1802,Domestic,113000,11000,124000,2,Active,60000,75.5,35.94,High-value starter
1803,Nathan Hazlewood,Academy,28000,3000,31000,1,Active,15000,61.9,17.16,Development / squad
1804,Will Tickner,Domestic,55000,8000,63000,1,Active,60000,72.3,43.82,Strong squad asset
1805,Faf Shamsi,Domestic,95000,15000,110000,2,Expiring,83000,81.6,17.44,High-value starter
1806,Fakhar Abbasi,Domestic,114000,7000,121000,1,Active,169000,75.8,25.26,High-value starter
1807,Dilshan Fernando,Domestic,68000,11000,79000,1,Active,38000,68.3,10.35,Strong squad asset
1808,Nicholas Pollard,Academy,88000,6000,94000,2,Active,80000,77.4,28.02,High-value starter
1809,Matt Curran 1809,Domestic,51000,5000,56000,1,Active,57000,74.5,24.09,Strong squad asset
1810,Joe Bethell 1810,Domestic,48000,3000,51000,2,Active,41000,67.7,13.95,Strong squad asset
1811,Harry Potts 1811,Domestic,109000,12000,121000,1,Active,96000,76.3,10.7,High-value starter
1812,Jonny Ali 1812,Domestic,114000,6000,120000,2,Active,131000,75.4,18.84,High-value starter
1813,Hardik Rahul,Domestic,91000,5000,96000,2,Active,72000,80.0,11.29,High-value starter
1814,Matt Crawley 1814,Academy,20000,2000,22000,1,Released,24000,64.5,17.03,Development / squad
1815,Scott Smith,Academy,47000,3000,50000,1,Released,51000,71.2,18.01,Strong squad asset
1816,Doug Latham,Academy,78000,14000,92000,2,Active,49000,72.0,16.91,Strong squad asset
1817,Anrich Steyn,Domestic,27000,3000,30000,1,Expiring,22000,62.9,30.99,Development / squad
1818,Yasir Ayub,Domestic,114000,11000,125000,3,Active,123000,79.3,22.07,High-value starter
1819,Lahiru Gunathilaka,Academy,108000,15000,123000,3,Active,117000,83.3,24.38,High-value starter
1820,Jason Hetmyer,Domestic,97000,5000,102000,1,Active,60000,77.1,34.61,High-value starter
1821,Sam Stokes 1821,Overseas,89000,14000,103000,2,Active,99000,76.9,9.98,High-value starter
1822,Stuart Roy 1822,Domestic,85000,9000,94000,2,Active,55000,84.1,16.12,High-value starter
1823,Ben Curran 1823,Academy,66000,3000,69000,1,Expiring,72000,70.5,34.54,Strong squad asset
1824,Liam Brook 1824,Overseas,114000,18000,132000,2,Active,88000,78.2,20.93,High-value starter
1825,Rohit Shaw,Academy,108000,18000,126000,2,Active,141000,78.9,16.38,High-value starter
1826,Craig Pope 1826,Domestic,63000,5000,68000,1,Active,53000,66.8,12.71,Strong squad asset
1827,Adam Abbott,Overseas,81000,10000,91000,2,Expiring,94000,80.3,23.91,High-value starter
1828,Daryl Sears,Academy,123000,18000,141000,2,Active,168000,82.5,29.09,High-value starter
1829,Reeza Coetzee,Overseas,72000,5000,77000,2,Active,40000,74.0,19.15,Strong squad asset
1830,Babar Ahmed,Domestic,93000,17000,110000,2,Active,138000,79.2,37.37,High-value starter
1831,Dinesh de Silva,Domestic,79000,5000,84000,1,Active,105000,74.6,25.28,Strong squad asset
1832,Kemar McCoy,Domestic,66000,8000,74000,1,Active,63000,70.3,15.08,Strong squad asset
1833,Craig Crawley 1833,Academy,65000,5000,70000,1,Active,71000,74.8,28.42,Strong squad asset
1834,Chris Curran 1834,Overseas,38000,3000,41000,1,Active,55000,64.4,15.45,Development / squad
1835,Jack Bairstow 1835,Domestic,73000,13000,86000,1,Active,105000,69.6,10.65,Strong squad asset
1836,Jos Woakes 1836,Domestic,36000,3000,39000,1,Active,33000,59.7,10.74,Development / squad
1837,Rishabh Jadeja,Domestic,85000,14000,99000,2,Active,44000,77.2,16.54,High-value starter
1838,Tom Crawley 1838,Domestic,95000,16000,111000,3,Active,135000,77.6,26.83,High-value starter
1839,Peter Cummins,Academy,77000,12000,89000,1,Active,74000,73.6,27.58,Strong squad asset
1840,Ben Henry,Overseas,90000,8000,98000,3,Active,88000,82.0,24.96,High-value starter
1841,Temba Klaasen,Domestic,58000,4000,62000,1,Active,37000,66.3,13.94,Strong squad asset
1842,Danish Rizwan,Overseas,99000,5000,104000,2,Expiring,121000,78.7,24.68,High-value starter
1843,Niroshan Lakmal,Domestic,99000,10000,109000,2,Active,88000,76.1,13.56,High-value starter
1844,Rahkeem Shepherd,Academy,66000,6000,72000,1,Active,75000,67.3,13.4,Strong squad asset
1845,Stuart Broad 1845,Academy,78000,4000,82000,1,Expiring,116000,65.6,13.66,Strong squad asset
1846,Rehan Rashid 1846,Domestic,90000,17000,107000,2,Active,113000,80.6,16.18,High-value starter
1847,Liam Lawrence 1847,Domestic,23000,3000,26000,1,Active,19000,61.7,25.68,Development / squad
1848,Moeen Anderson 1848,Academy,88000,13000,101000,3,Active,101000,82.3,21.97,High-value starter
1849,Rishabh Bumrah,Overseas,76000,12000,88000,2,Active,40000,71.0,39.17,Strong squad asset
1850,Jonny Ali 1850,Overseas,109000,15000,124000,3,Active,130000,83.4,26.87,High-value starter
1851,Mitchell Tye,Overseas,27000,3000,30000,1,Active,25000,63.3,11.66,Development / squad
1852,Adam Ferguson,Overseas,116000,10000,126000,2,Active,168000,82.7,20.99,High-value starter
1853,Reeza Klaasen,Overseas,118000,6000,124000,2,Active,135000,76.0,37.2,High-value starter
1854,Usama Rizwan,Domestic,118000,18000,136000,2,Released,68000,78.2,28.64,High-value starter
1855,Sachith Theekshana,Domestic,77000,5000,82000,1,Active,91000,72.8,21.53,Strong squad asset
1856,Rovman Hosein,Overseas,53000,6000,59000,1,Active,73000,68.9,7.39,Strong squad asset
1857,Ben Potts 1857,Overseas,71000,11000,82000,2,Active,101000,67.7,13.15,Strong squad asset
1858,Harry Crawley 1858,Overseas,100000,6000,106000,1,Active,129000,75.2,7.39,High-value starter
1859,Harry Buttler 1859,Overseas,74000,6000,80000,1,Active,92000,72.6,12.34,Strong squad asset
1860,Adil Woakes 1860,Domestic,112000,22000,134000,2,Active,56000,80.1,7.32,High-value starter
1861,Arshdeep Kohli,Overseas,114000,18000,132000,2,Active,104000,79.3,19.03,High-value starter
1862,James Brook 1862,Overseas,36000,3000,39000,1,Active,24000,62.0,25.04,Development / squad
1863,Sean Zampa,Domestic,51000,7000,58000,1,Active,34000,66.2,16.38,Strong squad asset
1864,Blair Duffy,Overseas,104000,12000,116000,2,Active,71000,78.6,33.17,High-value starter
1865,Lizaad Ngidi,Academy,124000,9000,133000,1,Active,94000,75.8,36.49,High-value starter
1866,Yasir Azam,Overseas,77000,8000,85000,2,Expiring,46000,69.6,27.76,Strong squad asset
1867,Pathum Dickwella,Domestic,81000,7000,88000,2,Active,62000,81.2,25.18,High-value starter
1868,Darren Holder,Overseas,50000,2000,52000,2,Active,49000,67.3,8.12,Strong squad asset
1869,Matt Carse 1869,Domestic,85000,5000,90000,1,Active,43000,80.9,6.02,High-value starter
1870,Jamie Crawley 1870,Domestic,112000,9000,121000,2,Active,98000,82.7,16.29,High-value starter
1871,Zak Ali 1871,Academy,73000,14000,87000,1,Active,104000,67.4,11.48,Strong squad asset
1872,Mark Curran 1872,Domestic,89000,12000,101000,3,Active,105000,80.1,14.48,High-value starter
1873,Sanju Sharma,Domestic,62000,10000,72000,2,Expiring,72000,71.3,11.26,Strong squad asset
1874,Jason Overton 1874,Overseas,74000,10000,84000,2,Released,101000,73.6,10.85,Strong squad asset
1875,Josh Zampa,Domestic,112000,13000,125000,1,Active,137000,82.0,13.93,High-value starter
1876,Daryl Duffy,Overseas,104000,5000,109000,1,Active,107000,77.5,18.46,High-value starter
1877,Heinrich Elgar,Domestic,65000,7000,72000,1,Active,89000,66.6,27.79,Strong squad asset
1878,Shoaib Zaman,Academy,32000,3000,35000,1,Active,47000,63.2,14.52,Development / squad
1879,Dasun Embuldeniya,Overseas,93000,4000,97000,3,Active,50000,77.0,34.08,High-value starter
1880,Jayden Hetmyer,Academy,105000,12000,117000,3,Active,94000,84.6,18.93,High-value starter
1881,Matt Crawley 1881,Domestic,69000,7000,76000,1,Expiring,98000,74.0,24.76,Strong squad asset
1882,Jofra Curran 1882,Overseas,119000,19000,138000,1,Active,82000,79.2,14.7,High-value starter
1883,Adil Ahmed 1883,Overseas,67000,12000,79000,1,Expiring,86000,74.8,23.08,Strong squad asset
1884,Dom Anderson 1884,Domestic,114000,14000,128000,1,Active,151000,79.8,8.47,High-value starter
1885,Rohit Rahul,Overseas,50000,3000,53000,2,Active,30000,66.5,10.21,Strong squad asset
1886,Moeen Rashid 1886,Domestic,61000,4000,65000,1,Active,70000,70.6,10.28,Strong squad asset
1887,Nathan Stoinis,Domestic,20000,1000,21000,1,Released,10000,61.2,16.75,Development / squad
1888,Daryl Wagner,Domestic,53000,9000,62000,1,Active,38000,70.3,15.65,Strong squad asset
1889,Dean Maharaj,Academy,112000,13000,125000,2,Expiring,69000,75.3,9.03,High-value starter
1890,Salman Ayub,Academy,124000,17000,141000,2,Active,160000,84.3,27.03,High-value starter
1891,Niroshan Rajapaksa,Overseas,48000,4000,52000,1,Active,51000,65.4,16.08,Strong squad asset
1892,Darren Carty,Academy,98000,9000,107000,2,Expiring,121000,75.6,42.84,High-value starter
1893,Chris Crawley 1893,Academy,165000,24000,189000,3,Active,223000,85.7,6.88,Elite / overseas-standard
1894,Jack Woakes 1894,Domestic,25000,2000,27000,1,Active,14000,61.4,21.45,Development / squad
1895,Jonny Buttler 1895,Domestic,64000,6000,70000,1,Active,44000,67.4,17.96,Strong squad asset
1896,Moeen Carse 1896,Academy,70000,7000,77000,1,Expiring,101000,67.6,11.41,Strong squad asset
1897,Umesh Varma,Overseas,107000,10000,117000,1,Active,73000,78.9,31.72,High-value starter
1898,Moeen Crawley 1898,Domestic,24000,4000,28000,1,Active,20000,62.0,10.05,Development / squad
1899,Nathan Starc,Academy,95000,14000,109000,2,Active,57000,81.9,9.57,High-value starter
1900,Tom Santner,Domestic,72000,9000,81000,1,Active,46000,65.8,16.27,Strong squad asset
1901,Rassie Williams,Domestic,104000,12000,116000,2,Active,114000,79.8,25.31,High-value starter
1902,Danish Iftikhar,Academy,45000,6000,51000,1,Active,54000,72.6,8.41,Strong squad asset
1903,Lahiru Rajitha,Overseas,114000,10000,124000,2,Released,71000,77.8,8.51,High-value starter
1904,Nicholas Hosein,Academy,46000,6000,52000,1,Active,32000,66.2,9.47,Strong squad asset
1905,James Bethell 1905,Academy,113000,22000,135000,2,Active,148000,78.3,19.95,High-value starter
1906,Jamie Pope 1906,Academy,89000,7000,96000,2,Active,116000,79.5,28.3,High-value starter
1907,Sam Salt 1907,Domestic,123000,21000,144000,2,Active,98000,79.6,31.33,High-value starter
1908,Sam Sibley 1908,Domestic,57000,7000,64000,1,Active,67000,74.3,17.96,Strong squad asset
1909,Ishan Sundar,Domestic,94000,10000,104000,3,Active,73000,76.9,35.08,High-value starter
1910,Jos Salt 1910,Overseas,86000,13000,99000,1,Active,51000,78.9,22.74,High-value starter
1911,Ryan Head,Domestic,27000,4000,31000,1,Active,35000,64.9,12.17,Development / squad
1912,Ish Phillips,Academy,75000,7000,82000,1,Active,80000,67.7,13.71,Strong squad asset
1913,Kagiso du Plessis,Academy,124000,15000,139000,3,Expiring,88000,79.9,5.73,High-value starter
1914,Danish Shafique,Overseas,96000,15000,111000,1,Active,117000,79.5,37.67,High-value starter
1915,Kusal Dananjaya,Academy,31000,2000,33000,1,Active,42000,64.2,5.2,Development / squad
1916,Obed Russell,Domestic,70000,13000,83000,1,Active,93000,65.2,13.39,Strong squad asset
1917,Ben Potts 1917,Overseas,119000,7000,126000,2,Released,80000,79.3,15.42,High-value starter
1918,Mark Ali 1918,Domestic,65000,4000,69000,1,Active,54000,69.8,37.23,Strong squad asset
1919,Jamie Woakes 1919,Overseas,58000,6000,64000,1,Active,70000,70.2,26.2,Strong squad asset
1920,Dom Crawley 1920,Domestic,59000,3000,62000,1,Active,58000,65.3,18.36,Strong squad asset
1921,Hardik Gaikwad,Academy,111000,17000,128000,2,Active,165000,77.8,21.82,High-value starter
1922,Brydon Crawley 1922,Overseas,45000,7000,52000,1,Expiring,51000,65.8,30.07,Strong squad asset
1923,Mitchell Hazlewood,Academy,107000,15000,122000,3,Active,66000,84.5,20.54,High-value starter
1924,Mitchell Blundell,Domestic,28000,1000,29000,1,Active,39000,62.5,24.02,Development / squad
1925,Tabraiz Miller,Domestic,72000,9000,81000,1,Released,70000,70.8,18.33,Strong squad asset
1926,Usman Khushdil,Overseas,48000,8000,56000,1,Active,47000,69.9,11.35,Strong squad asset
1927,Sachith Fernando,Overseas,106000,10000,116000,2,Active,87000,77.5,7.19,High-value starter
1928,Kavem McCoy,Domestic,101000,17000,118000,2,Active,106000,81.9,21.37,High-value starter
1929,Zak Sibley 1929,Overseas,67000,8000,75000,1,Active,66000,68.5,8.16,Strong squad asset
1930,Adil Anderson 1930,Domestic,47000,9000,56000,1,Expiring,31000,70.9,30.04,Strong squad asset
1931,Jonny Bairstow 1931,Academy,65000,10000,75000,1,Active,61000,73.6,23.9,Strong squad asset
1932,Craig Bethell 1932,Domestic,105000,5000,110000,3,Active,121000,78.3,19.22,High-value starter
1933,Prithvi Sundar,Academy,105000,9000,114000,1,Active,61000,80.4,13.62,High-value starter
1934,Chris Lawrence 1934,Overseas,107000,13000,120000,1,Active,111000,76.3,25.58,High-value starter
1935,Pat Philippe,Academy,110000,5000,115000,3,Active,159000,80.3,26.68,High-value starter
1936,Mark Santner,Academy,73000,13000,86000,1,Active,75000,67.9,14.4,Strong squad asset
1937,David de Kock,Academy,92000,11000,103000,2,Active,129000,84.8,24.9,High-value starter
1938,Yasir Rauf,Overseas,73000,10000,83000,2,Active,86000,73.5,35.65,Strong squad asset
1939,Chaturanga Liyanage,Overseas,32000,4000,36000,1,Active,17000,62.0,24.29,Development / squad
1940,Kieron Narine,Domestic,47000,4000,51000,1,Active,68000,65.4,7.84,Strong squad asset
1941,Jack Crawley 1941,Academy,21000,2000,23000,1,Active,16000,64.3,22.07,Development / squad
1942,Jos Sibley 1942,Domestic,95000,12000,107000,3,Active,109000,81.3,22.85,High-value starter
1943,Jonny Potts 1943,Domestic,115000,13000,128000,2,Expiring,135000,80.7,23.28,High-value starter
1944,Mark Brook 1944,Overseas,111000,14000,125000,1,Active,136000,75.3,11.96,High-value starter
1945,Virat Varma,Academy,115000,12000,127000,1,Active,151000,76.0,26.66,High-value starter
1946,Dom Curran 1946,Domestic,103000,17000,120000,1,Active,132000,78.4,10.13,High-value starter
1947,Sean Turner,Domestic,60000,3000,63000,1,Active,34000,66.4,17.25,Strong squad asset
1948,Kane Henry,Academy,86000,5000,91000,1,Active,48000,79.0,6.54,High-value starter
1949,Quinton Nortje,Overseas,56000,8000,64000,1,Active,46000,66.5,14.29,Strong squad asset
1950,Salman Shakeel,Domestic,146000,26000,172000,3,Active,74000,85.3,23.24,Elite / overseas-standard
1951,Lahiru Chandimal,Domestic,48000,9000,57000,1,Active,69000,66.5,4.67,Strong squad asset
1952,Fabian Pooran,Domestic,25000,1000,26000,1,Active,20000,62.4,25.1,Development / squad
1953,Moeen Broad 1953,Overseas,65000,11000,76000,1,Active,66000,68.0,13.24,Strong squad asset
1954,Moeen Bethell 1954,Overseas,38000,5000,43000,1,Expiring,39000,62.1,27.15,Development / squad
1955,Adil Overton 1955,Domestic,124000,9000,133000,1,Expiring,110000,77.7,15.86,High-value starter
1956,Moeen Curran 1956,Academy,77000,11000,88000,2,Active,80000,67.2,24.27,Strong squad asset
1957,Virat Iyer,Domestic,108000,14000,122000,3,Active,128000,81.7,20.44,High-value starter
1958,Jack Wood 1958,Academy,59000,4000,63000,1,Active,72000,71.0,9.19,Strong squad asset
1959,Nathan Lyon,Academy,108000,15000,123000,2,Active,137000,82.8,6.76,High-value starter
1960,Mark Latham,Overseas,72000,11000,83000,2,Active,107000,74.5,19.29,Strong squad asset
1961,David Rabada,Overseas,85000,10000,95000,2,Active,78000,76.3,34.26,High-value starter
1962,Imam Zaman,Domestic,98000,14000,112000,1,Active,78000,75.6,24.93,High-value starter
1963,Dinesh Udana,Domestic,117000,16000,133000,3,Active,86000,81.4,31.52,High-value starter
1964,Kavem Russell,Domestic,29000,2000,31000,1,Active,36000,64.5,13.28,Development / squad
1965,Jos Buttler 1965,Domestic,105000,20000,125000,2,Active,105000,76.7,34.22,High-value starter
1966,Jack Crawley 1966,Domestic,65000,8000,73000,1,Active,76000,67.6,9.02,Strong squad asset
1967,Jack Lawrence 1967,Domestic,88000,4000,92000,2,Active,117000,78.8,31.8,High-value starter
1968,Rehan Roy 1968,Overseas,96000,15000,111000,1,Active,119000,78.7,16.61,High-value starter
1969,Mohammed Gaikwad,Academy,56000,8000,64000,1,Expiring,83000,69.9,36.0,Strong squad asset
1970,Joe Wood 1970,Overseas,81000,11000,92000,2,Released,95000,80.5,17.04,High-value starter
1971,Sean Short,Academy,20000,3000,23000,1,Active,17000,61.6,14.52,Development / squad
1972,Doug Nicholls,Domestic,40000,5000,45000,1,Released,36000,64.3,12.2,Development / squad
1973,Marco Steyn,Domestic,54000,4000,58000,1,Released,45000,66.2,11.09,Strong squad asset
1974,Salman Khurram,Overseas,63000,11000,74000,1,Expiring,85000,74.1,9.43,Strong squad asset
1975,Sachith Vandersay,Domestic,27000,2000,29000,1,Active,19000,64.1,8.65,Development / squad
1976,Sunil Russell,Academy,77000,11000,88000,1,Active,109000,68.6,12.5,Strong squad asset
1977,Craig Bairstow 1977,Domestic,91000,16000,107000,1,Active,50000,75.8,36.56,High-value starter
1978,Moeen Wood 1978,Academy,60000,7000,67000,1,Active,36000,74.0,12.52,Strong squad asset
1979,Ollie Lawrence 1979,Academy,119000,9000,128000,3,Active,71000,78.8,31.69,High-value starter
1980,Liam Rashid 1980,Domestic,74000,4000,78000,2,Active,48000,71.5,6.63,Strong squad asset
1981,Axar Kishan,Domestic,88000,4000,92000,2,Active,66000,81.8,25.05,High-value starter
1982,Liam Carse 1982,Overseas,73000,7000,80000,2,Active,67000,66.8,17.86,Strong squad asset
1983,Andrew Hazlewood,Academy,147000,25000,172000,2,Active,137000,86.5,13.6,Elite / overseas-standard
1984,Mitchell Santner,Domestic,61000,4000,65000,2,Active,30000,69.1,24.8,Strong squad asset
1985,Ryan Shamsi,Domestic,86000,6000,92000,2,Active,76000,79.3,16.02,High-value starter
1986,Usman Shah,Domestic,83000,6000,89000,2,Active,81000,76.4,9.96,High-value starter
1987,Wanindu Vandersay,Overseas,70000,4000,74000,2,Active,69000,72.9,8.57,Strong squad asset
1988,Rovman Hope,Domestic,62000,10000,72000,1,Active,55000,74.3,28.37,Strong squad asset
1989,Jamie Stokes 1989,Domestic,60000,3000,63000,2,Active,31000,72.8,9.47,Strong squad asset
1990,Ben Crawley 1990,Overseas,70000,7000,77000,1,Active,82000,69.9,9.8,Strong squad asset
1991,Stuart Pope 1991,Academy,71000,12000,83000,1,Active,77000,71.3,13.41,Strong squad asset
1992,Jason Brook 1992,Domestic,87000,10000,97000,2,Active,50000,82.4,15.86,High-value starter
1993,Shubman Kohli,Domestic,66000,9000,75000,2,Active,45000,73.2,7.34,Strong squad asset
1994,Jos Rashid 1994,Domestic,86000,15000,101000,2,Released,64000,75.3,5.3,High-value starter
1995,Sean Lyon,Domestic,113000,13000,126000,2,Active,68000,78.0,8.04,High-value starter
1996,Mark Ferguson,Domestic,109000,21000,130000,2,Active,123000,79.8,23.26,High-value starter
1997,Tabraiz du Plessis,Domestic,43000,2000,45000,1,Active,33000,64.1,15.91,Development / squad
